354.32	0.366
354.67	0.354
355.01	0.355
355.35	0.341
355.69	0.347
356.04	0.356
356.38	0.358
356.72	0.355
357.06	0.406
357.40	0.363
357.75	0.358
358.09	0.366
358.43	0.374
358.77	0.365
359.11	0.369
359.45	0.367
359.80	0.371
360.14	0.367
360.48	0.360
360.82	0.359
361.16	0.364
361.50	0.378
361.85	0.362
362.19	0.372
362.53	0.362
362.87	0.373
363.21	0.378
363.55	0.369
363.89	0.367
364.23	0.374
364.57	0.371
364.91	0.371
365.26	0.362
365.60	0.359
365.94	0.373
366.28	0.370
366.62	0.376
366.96	0.357
367.30	0.366
367.64	0.363
367.98	0.352
368.32	0.368
368.66	0.367
369.00	0.367
369.34	0.367
369.68	0.371
370.02	0.407
370.36	0.373
370.70	0.365
371.04	0.377
371.38	0.381
371.72	0.384
372.06	0.396
372.40	0.380
372.74	0.385
373.08	0.399
373.42	0.399
373.76	0.397
374.10	0.392
374.44	0.410
374.77	0.425
375.11	0.412
375.45	0.412
375.79	0.420
376.13	0.419
376.47	0.410
376.81	0.420
377.15	0.425
377.49	0.451
377.83	0.448
378.17	0.464
378.50	0.449
378.84	0.443
379.18	0.447
379.52	0.432
379.86	0.443
380.20	0.437
380.54	0.427
380.87	0.444
381.21	0.447
381.55	0.444
381.89	0.447
382.23	0.444
382.56	0.460
382.90	0.455
383.24	0.473
383.58	0.470
383.92	0.470
384.25	0.493
384.59	0.494
384.93	0.490
385.27	0.526
385.61	0.525
385.94	0.580
386.28	0.570
386.62	0.563
386.96	0.574
387.29	0.594
387.63	0.617
387.97	0.638
388.31	0.622
388.64	0.611
388.98	0.641
389.32	0.636
389.65	0.630
389.99	0.629
390.33	0.638
390.67	0.641
391.00	0.669
391.34	0.662
391.68	0.666
392.01	0.651
392.35	0.663
392.69	0.677
393.02	0.686
393.36	0.695
393.70	0.716
394.03	0.725
394.37	0.767
394.71	0.773
395.04	0.768
395.38	0.770
395.72	0.776
396.05	0.829
396.39	0.768
396.72	0.812
397.06	0.813
397.40	0.808
397.73	0.839
398.07	0.826
398.40	0.813
398.74	0.832
399.08	0.862
399.41	0.849
399.75	0.846
400.08	0.857
400.42	0.870
400.75	0.886
401.09	0.931
401.43	0.994
401.76	1.106
402.10	1.190
402.43	1.251
402.77	1.213
403.10	1.125
403.44	1.050
403.77	0.996
404.11	0.950
404.44	0.949
404.78	0.974
405.11	0.990
405.45	1.027
405.78	1.035
406.12	1.064
406.45	1.070
406.79	1.082
407.12	1.066
407.46	1.064
407.79	1.024
408.13	1.033
408.46	1.044
408.80	1.009
409.13	1.033
409.47	1.098
409.80	1.110
410.13	1.088
410.47	1.115
410.80	1.086
411.14	1.066
411.47	1.061
411.81	1.040
412.14	1.051
412.47	1.043
412.81	1.036
413.14	1.041
413.48	1.017
413.81	0.988
414.15	0.973
414.48	0.985
414.81	0.987
415.15	0.960
415.48	0.951
415.81	0.948
416.15	0.949
416.48	0.950
416.82	0.948
417.15	0.958
417.48	0.956
417.82	0.951
418.15	0.930
418.48	0.939
418.82	0.919
419.15	0.950
419.48	0.951
419.82	0.956
420.15	0.977
420.48	1.007
420.82	1.015
421.15	1.008
421.48	1.065
421.82	1.035
422.15	1.034
422.48	1.005
422.81	1.024
423.15	1.024
423.48	1.031
423.81	1.030
424.15	1.036
424.48	1.060
424.81	1.054
425.14	1.102
425.48	1.107
425.81	1.153
426.14	1.092
426.47	1.100
426.81	1.099
427.14	1.062
427.47	1.074
427.80	1.016
428.14	0.983
428.47	0.985
428.80	0.970
429.13	0.954
429.47	0.941
429.80	0.921
430.13	0.943
430.46	0.913
430.79	0.909
431.13	0.883
431.46	0.903
431.79	0.896
432.12	0.896
432.45	0.881
432.79	0.899
433.12	0.888
433.45	0.890
433.78	0.913
434.11	0.913
434.45	0.916
434.78	0.931
435.11	0.943
435.44	0.949
435.77	0.987
436.10	0.983
436.44	0.999
436.77	1.034
437.10	1.037
437.43	1.036
437.76	0.995
438.09	0.967
438.42	0.922
438.75	0.890
439.09	0.871
439.42	0.796
439.75	0.795
440.08	0.747
440.41	0.736
440.74	0.706
441.07	0.690
441.40	0.683
441.73	0.694
442.07	0.693
442.40	0.712
442.73	0.739
443.06	0.747
443.39	0.761
443.72	0.812
444.05	0.845
444.38	0.849
444.71	0.887
445.04	0.916
445.37	0.948
445.70	0.972
446.04	1.063
446.37	1.093
446.70	1.128
447.03	1.178
447.36	1.181
447.69	1.163
448.02	1.133
448.35	1.105
448.68	1.102
449.01	1.036
449.34	1.027
449.67	1.011
450.00	1.005
450.33	0.979
450.66	0.956
450.99	0.961
451.32	0.947
451.65	0.956
451.98	0.966
452.31	0.957
452.64	0.970
452.97	0.997
453.30	0.983
453.63	0.977
453.96	0.972
454.29	0.953
454.62	0.959
454.95	0.954
455.28	0.968
455.61	0.942
455.94	0.944
456.27	0.949
456.60	0.930
456.93	0.925
457.26	0.904
457.59	0.928
457.92	0.921
458.25	0.925
458.58	0.912
458.91	0.905
459.23	0.930
459.56	0.903
459.89	0.937
460.22	0.964
460.55	1.009
460.88	1.055
461.21	1.087
461.54	1.145
461.87	1.153
462.20	1.222
462.53	1.255
462.86	1.314
463.19	1.304
463.52	1.361
463.84	1.360
464.17	1.435
464.50	1.514
464.83	1.573
465.16	1.617
465.49	1.601
465.82	1.549
466.15	1.527
466.48	1.486
466.81	1.445
467.13	1.369
467.46	1.284
467.79	1.191
468.12	1.132
468.45	1.110
468.78	1.073
469.11	1.084
469.44	1.054
469.76	1.056
470.09	1.038
470.42	1.026
470.75	1.024
471.08	1.017
471.41	1.033
471.74	1.052
472.06	1.062
472.39	1.062
472.72	1.064
473.05	1.022
473.38	1.049
473.71	1.034
474.03	0.998
474.36	0.973
474.69	0.984
475.02	0.963
475.35	0.967
475.68	0.972
476.00	0.955
476.33	0.977
476.66	0.985
476.99	0.972
477.32	0.992
477.64	0.984
477.97	1.005
478.30	1.009
478.63	1.035
478.96	1.073
479.28	1.093
479.61	1.137
479.94	1.169
480.27	1.189
480.60	1.190
480.92	1.200
481.25	1.239
481.58	1.280
481.91	1.290
482.24	1.277
482.56	1.265
482.89	1.229
483.22	1.207
483.55	1.199
483.87	1.155
484.20	1.171
484.53	1.144
484.86	1.159
485.19	1.169
485.51	1.173
485.84	1.196
486.17	1.193
486.50	1.218
486.82	1.257
487.15	1.246
487.48	1.267
487.81	1.286
488.13	1.286
488.46	1.323
488.79	1.307
489.12	1.286
489.44	1.277
489.77	1.290
490.10	1.270
490.43	1.293
490.75	1.288
491.08	1.301
491.41	1.281
491.73	1.273
492.06	1.311
492.39	1.300
492.72	1.312
493.04	1.304
493.37	1.318
493.70	1.304
494.03	1.336
494.35	1.331
494.68	1.357
495.01	1.360
495.33	1.425
495.66	1.379
495.99	1.380
496.31	1.394
496.64	1.411
496.97	1.398
497.30	1.431
497.62	1.468
497.95	1.496
498.28	1.493
498.60	1.559
498.93	1.615
499.26	1.711
499.58	1.828
499.91	2.021
500.24	2.190
500.57	2.448
500.89	2.713
501.22	3.096
501.55	3.417
501.87	3.619
502.20	3.666
502.53	3.604
502.85	3.377
503.18	3.090
503.51	2.796
503.83	2.500
504.16	2.292
504.49	2.086
504.81	1.943
505.14	1.858
505.47	1.791
505.79	1.773
506.12	1.698
506.45	1.653
506.77	1.588
507.10	1.523
507.43	1.497
507.75	1.426
508.08	1.412
508.41	1.361
508.73	1.336
509.06	1.312
509.39	1.299
509.71	1.282
510.04	1.261
510.37	1.241
510.69	1.227
511.02	1.229
511.34	1.209
511.67	1.225
512.00	1.225
512.32	1.231
512.65	1.194
512.98	1.208
513.30	1.223
513.63	1.218
513.96	1.207
514.28	1.215
514.61	1.234
514.93	1.215
515.26	1.205
515.59	1.220
515.91	1.210
516.24	1.277
516.57	1.272
516.89	1.295
517.22	1.320
517.55	1.364
517.87	1.431
518.20	1.474
518.52	1.578
518.85	1.588
519.18	1.634
519.50	1.658
519.83	1.631
520.15	1.531
520.48	1.492
520.81	1.419
521.13	1.387
521.46	1.337
521.79	1.326
522.11	1.264
522.44	1.244
522.76	1.226
523.09	1.225
523.42	1.169
523.74	1.191
524.07	1.183
524.39	1.133
524.72	1.123
525.05	1.120
525.37	1.094
525.70	1.118
526.02	1.108
526.35	1.097
526.68	1.102
527.00	1.077
527.33	1.073
527.66	1.070
527.98	1.085
528.31	1.078
528.63	1.084
528.96	1.075
529.28	1.084
529.61	1.086
529.94	1.093
530.26	1.076
530.59	1.069
530.91	1.063
531.24	1.067
531.57	1.079
531.89	1.096
532.22	1.098
532.54	1.103
532.87	1.081
533.20	1.074
533.52	1.094
533.85	1.087
534.17	1.112
534.50	1.094
534.83	1.094
535.15	1.102
535.48	1.074
535.80	1.078
536.13	1.098
536.46	1.081
536.78	1.051
537.11	1.062
537.43	1.042
537.76	1.036
538.08	1.038
538.41	1.010
538.74	1.011
539.06	1.019
539.39	1.014
539.71	0.996
540.04	0.994
540.37	0.984
540.69	0.996
541.02	1.004
541.34	0.989
541.67	0.986
541.99	0.983
542.32	0.988
542.65	0.954
542.97	0.962
543.30	0.996
543.62	0.979
543.95	0.991
544.28	0.970
544.60	0.985
544.93	0.983
545.25	0.992
545.58	0.973
545.90	0.996
546.23	1.013
546.56	0.994
546.88	1.019
547.21	1.013
547.53	1.013
547.86	1.032
548.19	1.015
548.51	0.978
548.84	1.005
549.16	1.072
549.49	1.020
549.81	1.014
550.14	1.038
550.47	1.035
550.79	1.046
551.12	1.030
551.44	1.043
551.77	1.022
552.10	1.020
552.42	1.028
552.75	1.015
553.07	1.025
553.40	1.060
553.72	1.054
554.05	1.094
554.38	1.087
554.70	1.107
555.03	1.096
555.35	1.099
555.68	1.094
556.00	1.071
556.33	1.085
556.66	1.045
556.98	1.018
557.31	0.994
557.63	0.955
557.96	0.920
558.29	0.929
558.61	0.915
558.94	0.899
559.26	0.882
559.59	0.894
559.92	0.888
560.24	0.870
560.57	0.877
560.89	0.863
561.22	0.879
561.54	0.883
561.87	0.866
562.20	0.870
562.52	0.870
562.85	0.865
563.17	0.866
563.50	0.878
563.83	0.870
564.15	0.888
564.48	0.874
564.80	0.898
565.13	0.905
565.46	0.918
565.78	0.883
566.11	0.932
566.43	0.966
566.76	0.997
567.09	1.037
567.41	1.077
567.74	1.164
568.06	1.266
568.39	1.338
568.72	1.431
569.04	1.514
569.37	1.559
569.69	1.550
570.02	1.493
570.35	1.385
570.67	1.307
571.00	1.201
571.32	1.137
571.65	1.038
571.98	0.984
572.30	0.957
572.63	0.944
572.95	0.929
573.28	0.908
573.61	0.855
573.93	0.831
574.26	0.821
574.58	0.789
574.91	0.786
575.24	0.781
575.56	0.764
575.89	0.752
576.21	0.746
576.54	0.742
576.87	0.804
577.19	0.737
577.52	0.729
577.85	0.728
578.17	0.716
578.50	0.696
578.82	0.714
579.15	0.713
579.48	0.698
579.80	0.675
580.13	0.683
580.46	0.668
580.78	0.682
581.11	0.656
581.43	0.700
581.76	0.672
582.09	0.663
582.41	0.681
582.74	0.649
583.07	0.645
583.39	0.653
583.72	0.661
584.05	0.636
584.37	0.648
584.70	0.634
585.02	0.626
585.35	0.633
585.68	0.634
586.00	0.654
586.33	0.621
586.66	0.665
586.98	0.617
587.31	0.614
587.64	0.615
587.96	0.604
588.29	0.619
588.62	0.621
588.94	0.626
589.27	0.617
589.60	0.654
589.92	0.645
590.25	0.685
590.58	0.713
590.90	0.755
591.23	0.795
591.55	0.792
591.88	0.801
592.21	0.788
592.54	0.737
592.86	0.704
593.19	0.701
593.52	0.697
593.84	0.693
594.17	0.690
594.50	0.721
594.82	0.745
595.15	0.785
595.48	0.806
595.80	0.805
596.13	0.820
596.46	0.808
596.78	0.796
597.11	0.783
597.44	0.740
597.76	0.703
598.09	0.676
598.42	0.659
598.74	0.630
599.07	0.652
599.40	0.597
599.73	0.581
600.05	0.575
600.38	0.564
600.71	0.551
601.03	0.565
601.36	0.556
601.69	0.546
602.01	0.550
602.34	0.548
602.67	0.541
603.00	0.543
603.32	0.544
603.65	0.529
603.98	0.544
604.31	0.536
604.63	0.534
604.96	0.537
605.29	0.537
605.61	0.511
605.94	0.516
606.27	0.506
606.60	0.522
606.92	0.518
607.25	0.504
607.58	0.527
607.91	0.525
608.23	0.507
608.56	0.517
608.89	0.498
609.22	0.500
609.54	0.501
609.87	0.502
610.20	0.487
610.53	0.499
610.85	0.496
611.18	0.503
611.51	0.496
611.84	0.482
612.16	0.493
612.49	0.496
612.82	0.481
613.15	0.496
613.47	0.487
613.80	0.496
614.13	0.474
614.46	0.486
614.79	0.480
615.11	0.477
615.44	0.479
615.77	0.483
616.10	0.477
616.42	0.469
616.75	0.477
617.08	0.472
617.41	0.484
617.74	0.493
618.06	0.480
618.39	0.486
618.72	0.506
619.05	0.505
619.38	0.511
619.70	0.494
620.03	0.506
620.36	0.504
620.69	0.486
621.02	0.491
621.35	0.475
621.67	0.483
622.00	0.480
622.33	0.500
622.66	0.480
622.99	0.477
623.32	0.455
623.64	0.449
623.97	0.440
624.30	0.449
624.63	0.447
624.96	0.443
625.29	0.440
625.61	0.449
625.94	0.439
626.27	0.428
626.60	0.448
626.93	0.438
627.26	0.437
627.59	0.434
627.91	0.432
628.24	0.429
628.57	0.425
628.90	0.421
629.23	0.417
629.56	0.418
629.89	0.421
630.22	0.415
630.54	0.416
630.87	0.411
631.20	0.412
631.53	0.423
631.86	0.411
632.19	0.408
632.52	0.403
632.85	0.394
633.18	0.429
633.51	0.394
633.83	0.398
634.16	0.393
634.49	0.406
634.82	0.402
635.15	0.391
635.48	0.397
635.81	0.383
636.14	0.386
636.47	0.385
636.80	0.376
637.13	0.381
637.46	0.381
637.79	0.387
638.12	0.387
638.44	0.381
638.77	0.380
639.10	0.379
639.43	0.380
639.76	0.380
640.09	0.376
640.42	0.382
640.75	0.390
641.08	0.380
641.41	0.383
641.74	0.380
642.07	0.377
642.40	0.368
642.73	0.374
643.06	0.368
643.39	0.374
643.72	0.373
644.05	0.362
644.38	0.359
644.71	0.368
645.04	0.374
645.37	0.356
645.70	0.375
646.03	0.372
646.36	0.361
646.69	0.364
647.02	0.375
647.35	0.356
647.68	0.368
648.01	0.363
648.34	0.368
648.67	0.368
649.00	0.365
649.33	0.365
649.66	0.375
649.99	0.389
650.32	0.387
650.65	0.381
650.99	0.396
651.32	0.386
651.65	0.408
651.98	0.421
652.31	0.411
652.64	0.435
652.97	0.444
653.30	0.431
653.63	0.432
653.96	0.431
654.29	0.423
654.62	0.457
654.95	0.414
655.29	0.403
655.62	0.408
655.95	0.411
656.28	0.406
656.61	0.417
656.94	0.399
657.27	0.399
657.60	0.399
657.93	0.402
658.27	0.405
658.60	0.412
658.93	0.417
659.26	0.437
659.59	0.469
659.92	0.493
660.25	0.513
660.58	0.553
660.92	0.586
661.25	0.621
661.58	0.602
661.91	0.597
662.24	0.562
662.57	0.530
662.91	0.490
663.24	0.480
663.57	0.452
663.90	0.429
664.23	0.412
664.56	0.411
664.90	0.404
665.23	0.409
665.56	0.399
665.89	0.386
666.22	0.399
666.56	0.385
666.89	0.381
667.22	0.390
667.55	0.370
667.89	0.367
668.22	0.352
668.55	0.362
668.88	0.356
669.21	0.343
669.55	0.345
669.88	0.366
670.21	0.336
670.54	0.346
670.88	0.350
671.21	0.389
671.54	0.324
671.88	0.372
672.21	0.319
672.54	0.374
672.87	0.324
673.21	0.324
673.54	0.313
673.87	0.298
674.20	0.305
674.54	0.291
674.87	0.295
675.20	0.307
675.54	0.305
675.87	0.303
676.20	0.302
676.54	0.312
676.87	0.314
677.20	0.308
677.54	0.314
677.87	0.309
678.20	0.312
678.54	0.299
678.87	0.289
679.20	0.299
679.54	0.291
679.87	0.289
680.20	0.286
680.54	0.284
680.87	0.278
681.20	0.298
681.54	0.287
681.87	0.298
682.21	0.456
682.54	0.287
682.87	0.282
683.21	0.282
683.54	0.270
683.88	0.259
684.21	0.254
684.54	0.263
684.88	0.254
685.21	0.252
685.55	0.266
685.88	0.253
686.22	0.256
686.55	0.260
686.88	0.256
687.22	0.259
687.55	0.255
687.89	0.248
688.22	0.272
688.56	0.251
688.89	0.249
689.23	0.248
689.56	0.245
689.90	0.256
690.23	0.253
690.56	0.241
690.90	0.252
691.23	0.262
691.57	0.253
691.90	0.236
692.24	0.236
692.57	0.235
692.91	0.242
693.25	0.244
693.58	0.276
693.92	0.261
694.25	0.232
694.59	0.246
694.92	0.242
695.26	0.244
695.59	0.248
695.93	0.231
696.26	0.242
696.60	0.226
696.94	0.237
697.27	0.236
697.61	0.225
697.94	0.240
698.28	0.226
698.61	0.224
698.95	0.233
699.29	0.227
699.62	0.297
699.96	0.238
700.29	0.246
700.63	0.236
700.97	0.226
701.30	0.224
701.64	0.229
701.98	0.227
702.31	0.228
702.65	0.223
702.98	0.224
703.32	0.228
703.66	0.238
703.99	0.227
704.33	0.222
704.67	0.224
705.00	0.224
705.34	0.227
705.68	0.227
706.01	0.220
706.35	0.233
706.69	0.228
707.03	0.226
707.36	0.247
707.70	0.213
708.04	0.221
708.37	0.249
708.71	0.214
709.05	0.217
709.39	0.238
709.72	0.212
710.06	0.212
710.40	0.219
710.74	0.209
711.07	0.211
711.41	0.218
711.75	0.211
712.09	0.218
712.42	0.205
712.76	0.204
713.10	0.214
713.44	0.205
713.78	0.205
714.11	0.210
714.45	0.204
714.79	0.200
715.13	0.226
715.47	0.208
715.81	0.203
716.14	0.201
716.48	0.204
716.82	0.201
717.16	0.192
717.50	0.199
717.84	0.194
718.17	0.208
718.51	0.200
718.85	0.195
719.19	0.193
719.53	0.201
719.87	0.191
720.21	0.221
720.55	0.197
720.88	0.190
721.22	0.190
721.56	0.189
721.90	0.192
722.24	0.195
722.58	0.187
722.92	0.190
723.26	0.192
723.60	0.191
723.94	0.244
724.28	0.190
724.62	0.192
724.96	0.190
725.30	0.194
725.64	0.193
725.98	0.194
726.32	0.205
726.66	0.225
727.00	0.208
727.34	0.208
727.68	0.197
728.02	0.205
728.36	0.188
728.70	0.186
729.04	0.188
729.38	0.184
729.72	0.187
730.06	0.174
730.40	0.189
730.74	0.182
731.08	0.181
731.42	0.177
731.76	0.192
732.10	0.177
732.44	0.187
732.78	0.204
733.12	0.185
733.47	0.185
733.81	0.180
734.15	0.176
734.49	0.180
734.83	0.186
735.17	0.173
735.51	0.185
735.85	0.179
736.19	0.175
736.54	0.187
736.88	0.179
737.22	0.172
737.56	0.181
737.90	0.173
738.24	0.172
738.59	0.184
738.93	0.182
739.27	0.186
739.61	0.176
739.95	0.178
740.30	0.170
740.64	0.178
740.98	0.168
741.32	0.184
741.66	0.168
742.01	0.168
742.35	0.174
742.69	0.178
743.03	0.171
743.38	0.176
743.72	0.171
744.06	0.173
744.40	0.185
744.75	0.170
745.09	0.177
745.43	0.179
745.78	0.178
746.12	0.163
746.46	0.168
746.81	0.176
747.15	0.166
747.49	0.171
747.84	0.178
748.18	0.171
748.52	0.170
748.87	0.169
749.21	0.165
749.55	0.465
749.90	0.167
750.24	0.170
750.58	0.162
750.93	0.164
751.27	0.171
751.62	0.169
751.96	0.182
752.30	0.205
752.65	0.169
752.99	0.189
753.34	0.171
753.68	0.184
754.03	0.167
754.37	0.166
754.71	0.170
755.06	0.171
755.40	0.187
755.75	0.188
756.09	0.189
756.44	0.204
756.78	0.204
757.13	0.214
757.47	0.209
757.82	0.215
758.16	0.232
758.51	0.232
758.85	0.244
759.20	0.254
759.54	0.257
759.89	0.275
760.23	0.249
760.58	0.265
760.93	0.239
761.27	0.234
761.62	0.263
761.96	0.274
762.31	0.288
762.65	0.285
763.00	0.270
763.35	0.258
763.69	0.252
764.04	0.278
764.39	0.212
764.73	0.200
765.08	0.207
765.42	0.198
765.77	0.185
766.12	0.178
766.46	0.183
766.81	0.179
767.16	0.180
767.50	0.174
767.85	0.163
768.20	0.167
768.55	0.165
768.89	0.167
769.24	0.166
769.59	0.165
769.93	0.175
770.28	0.164
770.63	0.167
770.98	0.168
771.32	0.158
771.67	0.173
772.02	0.163
772.37	0.175
772.71	0.169
773.06	0.162
773.41	0.157
773.76	0.162
774.11	0.155
774.45	0.157
774.80	0.165
775.15	0.165
775.50	0.154
775.85	0.160
776.20	0.156
776.54	0.153
776.89	0.156
777.24	0.164
777.59	0.164
777.94	0.156
778.29	0.162
778.64	0.165
778.99	0.156
779.33	0.155
779.68	0.152
780.03	0.160
780.38	0.156
780.73	0.153
781.08	0.156
781.43	0.155
781.78	0.157
782.13	0.154
782.48	0.164
782.83	0.161
783.18	0.168
783.53	0.160
783.88	0.155
784.23	0.170
